UniProt,CrystalStructureCount,CrystalScore_Global,CrystalScore_q95
P78325,1,0.0009157509157509158,0.03225806451612903
P78330,4,0.003663003663003663,0.12903225806451613
P78344,4,0.003663003663003663,0.12903225806451613
P78352,12,0.01098901098901099,0.3870967741935484
P78356,4,0.003663003663003663,0.12903225806451613
P78358,13,0.011904761904761904,0.41935483870967744
P78362,1,0.0009157509157509158,0.03225806451612903
P78368,1,0.0009157509157509158,0.03225806451612903
P78380,8,0.007326007326007326,0.25806451612903225
P78406,2,0.0018315018315018315,0.06451612903225806
P78410,1,0.0009157509157509158,0.03225806451612903
P78417,16,0.014652014652014652,0.5161290322580645
P78423,1,0.0009157509157509158,0.03225806451612903
P78504,4,0.003663003663003663,0.12903225806451613
P78536,22,0.020146520146520148,0.7096774193548387
P78540,15,0.013736263736263736,0.4838709677419355
P78543,2,0.0018315018315018315,0.06451612903225806
P78549,2,0.0018315018315018315,0.06451612903225806
P78556,3,0.0027472527472527475,0.0967741935483871
P78560,1,0.0009157509157509158,0.03225806451612903
P78563,2,0.0018315018315018315,0.06451612903225806
P79483,1,0.0009157509157509158,0.03225806451612903
P80075,1,0.0009157509157509158,0.03225806451612903
P80188,40,0.03663003663003663,1.0
P80511,5,0.004578754578754579,0.16129032258064516
P81172,2,0.0018315018315018315,0.06451612903225806
P81274,3,0.0027472527472527475,0.0967741935483871
P81605,2,0.0018315018315018315,0.06451612903225806
P81877,1,0.0009157509157509158,0.03225806451612903
P82279,1,0.0009157509157509158,0.03225806451612903
P82980,3,0.0027472527472527475,0.0967741935483871
P83110,1,0.0009157509157509158,0.03225806451612903
P83876,5,0.004578754578754579,0.16129032258064516
P83916,6,0.005494505494505495,0.1935483870967742
P84022,7,0.00641025641025641,0.22580645161290322
P84074,2,0.0018315018315018315,0.06451612903225806
P84077,4,0.003663003663003663,0.12903225806451613
P84085,1,0.0009157509157509158,0.03225806451612903
P84090,3,0.0027472527472527475,0.0967741935483871
P84095,1,0.0009157509157509158,0.03225806451612903
P84243,35,0.03205128205128205,1.0
P86397,1,0.0009157509157509158,0.03225806451612903
P98066,2,0.0018315018315018315,0.06451612903225806
P98073,2,0.0018315018315018315,0.06451612903225806
P98082,2,0.0018315018315018315,0.06451612903225806
P98088,5,0.004578754578754579,0.16129032258064516
P98160,1,0.0009157509157509158,0.03225806451612903
P98170,44,0.040293040293040296,1.0
P98177,1,0.0009157509157509158,0.03225806451612903
P99999,8,0.007326007326007326,0.25806451612903225
Q00013,1,0.0009157509157509158,0.03225806451612903
Q00059,2,0.0018315018315018315,0.06451612903225806
Q00169,1,0.0009157509157509158,0.03225806451612903
Q00266,3,0.0027472527472527475,0.0967741935483871
Q00532,1,0.0009157509157509158,0.03225806451612903
Q00534,6,0.005494505494505495,0.1935483870967742
Q00535,5,0.004578754578754579,0.16129032258064516
Q00536,2,0.0018315018315018315,0.06451612903225806
Q00604,5,0.004578754578754579,0.16129032258064516
Q00610,8,0.007326007326007326,0.25806451612903225
Q00613,5,0.004578754578754579,0.16129032258064516
Q00653,1,0.0009157509157509158,0.03225806451612903
Q00688,3,0.0027472527472527475,0.0967741935483871
Q00722,2,0.0018315018315018315,0.06451612903225806
Q00796,3,0.0027472527472527475,0.0967741935483871
Q00872,1,0.0009157509157509158,0.03225806451612903
Q00987,116,0.10622710622710622,1.0
Q01064,7,0.00641025641025641,0.22580645161290322
Q01081,1,0.0009157509157509158,0.03225806451612903
Q01082,3,0.0027472527472527475,0.0967741935483871
Q01094,5,0.004578754578754579,0.16129032258064516
Q01105,2,0.0018315018315018315,0.06451612903225806
Q01151,3,0.0027472527472527475,0.0967741935483871
Q01167,1,0.0009157509157509158,0.03225806451612903
Q01196,1,0.0009157509157509158,0.03225806451612903
Q01344,2,0.0018315018315018315,0.06451612903225806
Q01415,2,0.0018315018315018315,0.06451612903225806
Q01433,2,0.0018315018315018315,0.06451612903225806
Q01469,13,0.011904761904761904,0.41935483870967744
Q01484,6,0.005494505494505495,0.1935483870967742
Q01523,9,0.008241758241758242,0.2903225806451613
Q01524,2,0.0018315018315018315,0.06451612903225806
Q01538,1,0.0009157509157509158,0.03225806451612903
Q01543,1,0.0009157509157509158,0.03225806451612903
Q01581,1,0.0009157509157509158,0.03225806451612903
Q01668,1,0.0009157509157509158,0.03225806451612903
Q01780,1,0.0009157509157509158,0.03225806451612903
Q01826,5,0.004578754578754579,0.16129032258064516
Q01831,2,0.0018315018315018315,0.06451612903225806
Q01955,1,0.0009157509157509158,0.03225806451612903
Q01968,3,0.0027472527472527475,0.0967741935483871
Q01973,3,0.0027472527472527475,0.0967741935483871
Q01974,5,0.004578754578754579,0.16129032258064516
Q02078,6,0.005494505494505495,0.1935483870967742
Q02080,4,0.003663003663003663,0.12903225806451613
Q02083,1,0.0009157509157509158,0.03225806451612903
Q02108,2,0.0018315018315018315,0.06451612903225806
Q02127,88,0.08058608058608059,1.0
Q02153,3,0.0027472527472527475,0.0967741935483871
Q02156,1,0.0009157509157509158,0.03225806451612903
Q02218,1,0.0009157509157509158,0.03225806451612903
Q02223,2,0.0018315018315018315,0.06451612903225806
Q02224,4,0.003663003663003663,0.12903225806451613
Q02363,1,0.0009157509157509158,0.03225806451612903
Q02410,2,0.0018315018315018315,0.06451612903225806
Q02548,1,0.0009157509157509158,0.03225806451612903
Q02643,1,0.0009157509157509158,0.03225806451612903
Q02750,34,0.031135531135531136,1.0
Q02763,9,0.008241758241758242,0.2903225806451613
Q02779,1,0.0009157509157509158,0.03225806451612903
Q02790,8,0.007326007326007326,0.25806451612903225
Q02817,2,0.0018315018315018315,0.06451612903225806
Q02880,8,0.007326007326007326,0.25806451612903225
Q03001,1,0.0009157509157509158,0.03225806451612903
Q03111,17,0.015567765567765568,0.5483870967741935
Q03112,1,0.0009157509157509158,0.03225806451612903
Q03154,1,0.0009157509157509158,0.03225806451612903
Q03164,21,0.019230769230769232,0.6774193548387096
Q03181,34,0.031135531135531136,1.0
Q03252,1,0.0009157509157509158,0.03225806451612903
Q03393,1,0.0009157509157509158,0.03225806451612903
Q03405,3,0.0027472527472527475,0.0967741935483871
Q03426,1,0.0009157509157509158,0.03225806451612903
Q03431,5,0.004578754578754579,0.16129032258064516
Q03468,1,0.0009157509157509158,0.03225806451612903
Q03518,1,0.0009157509157509158,0.03225806451612903
Q03591,1,0.0009157509157509158,0.03225806451612903
Q03692,1,0.0009157509157509158,0.03225806451612903
Q03933,5,0.004578754578754579,0.16129032258064516
Q04206,80,0.07326007326007326,1.0
Q04609,79,0.07234432234432235,1.0
Q04637,9,0.008241758241758242,0.2903225806451613
Q04656,1,0.0009157509157509158,0.03225806451612903
Q04721,2,0.0018315018315018315,0.06451612903225806
Q04724,4,0.003663003663003663,0.12903225806451613
Q04756,2,0.0018315018315018315,0.06451612903225806
Q04759,3,0.0027472527472527475,0.0967741935483871
Q04760,7,0.00641025641025641,0.22580645161290322
Q04771,75,0.06868131868131869,1.0
Q04828,6,0.005494505494505495,0.1935483870967742
Q04837,4,0.003663003663003663,0.12903225806451613
Q04912,3,0.0027472527472527475,0.0967741935483871
Q04917,2,0.0018315018315018315,0.06451612903225806
Q05048,1,0.0009157509157509158,0.03225806451612903
Q05066,1,0.0009157509157509158,0.03225806451612903
Q05086,4,0.003663003663003663,0.12903225806451613
Q05193,7,0.00641025641025641,0.22580645161290322
Q05195,1,0.0009157509157509158,0.03225806451612903
Q05209,2,0.0018315018315018315,0.06451612903225806
Q05315,37,0.03388278388278388,1.0
Q05329,1,0.0009157509157509158,0.03225806451612903
Q05397,26,0.023809523809523808,0.8387096774193549
Q05516,3,0.0027472527472527475,0.0967741935483871
Q05586,19,0.0173992673992674,0.6129032258064516
Q05639,1,0.0009157509157509158,0.03225806451612903
Q05655,1,0.0009157509157509158,0.03225806451612903
Q05823,3,0.0027472527472527475,0.0967741935483871
Q05BQ5,2,0.0018315018315018315,0.06451612903225806
Q05BX2,5,0.004578754578754579,0.16129032258064516
Q06124,78,0.07142857142857142,1.0
Q06141,2,0.0018315018315018315,0.06451612903225806
Q06187,113,0.10347985347985347,1.0
Q06190,1,0.0009157509157509158,0.03225806451612903
Q06210,10,0.009157509157509158,0.3225806451612903
Q06418,1,0.0009157509157509158,0.03225806451612903
Q06455,1,0.0009157509157509158,0.03225806451612903
Q06481,2,0.0018315018315018315,0.06451612903225806
Q06520,4,0.003663003663003663,0.12903225806451613
Q06609,1,0.0009157509157509158,0.03225806451612903
Q06787,3,0.0027472527472527475,0.0967741935483871
Q06828,1,0.0009157509157509158,0.03225806451612903
Q06830,10,0.009157509157509158,0.3225806451612903
Q07011,4,0.003663003663003663,0.12903225806451613
Q07021,1,0.0009157509157509158,0.03225806451612903
Q07075,7,0.00641025641025641,0.22580645161290322
Q07108,5,0.004578754578754579,0.16129032258064516
Q07157,9,0.008241758241758242,0.2903225806451613
Q07343,35,0.03205128205128205,1.0
Q07654,1,0.0009157509157509158,0.03225806451612903
Q07666,1,0.0009157509157509158,0.03225806451612903
Q07812,23,0.021062271062271064,0.7419354838709677
Q07817,76,0.0695970695970696,1.0
Q07820,104,0.09523809523809523,1.0
Q07864,1,0.0009157509157509158,0.03225806451612903
Q07866,1,0.0009157509157509158,0.03225806451612903
Q07869,62,0.056776556776556776,1.0
Q07889,61,0.055860805860805864,1.0
Q07890,9,0.008241758241758242,0.2903225806451613
Q07912,10,0.009157509157509158,0.3225806451612903
Q07954,1,0.0009157509157509158,0.03225806451612903
Q07960,10,0.009157509157509158,0.3225806451612903
Q08043,2,0.0018315018315018315,0.06451612903225806
Q08050,1,0.0009157509157509158,0.03225806451612903
Q08116,1,0.0009157509157509158,0.03225806451612903
Q08188,7,0.00641025641025641,0.22580645161290322
Q08209,11,0.010073260073260074,0.3548387096774194
Q08211,1,0.0009157509157509158,0.03225806451612903
Q08257,1,0.0009157509157509158,0.03225806451612903
Q08334,1,0.0009157509157509158,0.03225806451612903
Q08345,30,0.027472527472527472,0.967741935483871
Q08379,3,0.0027472527472527475,0.0967741935483871
Q08380,2,0.0018315018315018315,0.06451612903225806
Q08493,1,0.0009157509157509158,0.03225806451612903
Q08499,104,0.09523809523809523,1.0
Q08623,1,0.0009157509157509158,0.03225806451612903
Q08722,9,0.008241758241758242,0.2903225806451613
Q08881,26,0.023809523809523808,0.8387096774193549
Q08945,6,0.005494505494505495,0.1935483870967742
Q08999,1,0.0009157509157509158,0.03225806451612903
Q08AE8,3,0.0027472527472527475,0.0967741935483871
Q08AF3,1,0.0009157509157509158,0.03225806451612903
Q08AG7,1,0.0009157509157509158,0.03225806451612903
Q08AH3,6,0.005494505494505495,0.1935483870967742
Q08AS3,1,0.0009157509157509158,0.03225806451612903
Q09013,1,0.0009157509157509158,0.03225806451612903
Q09028,14,0.01282051282051282,0.45161290322580644
Q09161,6,0.005494505494505495,0.1935483870967742
Q09328,9,0.008241758241758242,0.2903225806451613
Q09472,24,0.02197802197802198,0.7741935483870968
Q09666,1,0.0009157509157509158,0.03225806451612903
Q0JRZ9,4,0.003663003663003663,0.12903225806451613
Q0KKI6,2,0.0018315018315018315,0.06451612903225806
Q0VAS5,1,0.0009157509157509158,0.03225806451612903
Q0VGL1,5,0.004578754578754579,0.16129032258064516
Q0Z7S8,2,0.0018315018315018315,0.06451612903225806
Q0ZCG9,1,0.0009157509157509158,0.03225806451612903
Q0ZCI9,1,0.0009157509157509158,0.03225806451612903
Q10469,2,0.0018315018315018315,0.06451612903225806
Q10471,9,0.008241758241758242,0.2903225806451613
Q10570,1,0.0009157509157509158,0.03225806451612903
Q10588,4,0.003663003663003663,0.12903225806451613
Q10589,2,0.0018315018315018315,0.06451612903225806
Q12756,1,0.0009157509157509158,0.03225806451612903
Q12778,6,0.005494505494505495,0.1935483870967742
Q12791,1,0.0009157509157509158,0.03225806451612903
Q12794,1,0.0009157509157509158,0.03225806451612903
Q12797,25,0.022893772893772892,0.8064516129032258
Q12802,2,0.0018315018315018315,0.06451612903225806
Q12809,2,0.0018315018315018315,0.06451612903225806
Q12824,3,0.0027472527472527475,0.0967741935483871
Q12830,35,0.03205128205128205,1.0
Q12834,7,0.00641025641025641,0.22580645161290322
Q12849,2,0.0018315018315018315,0.06451612903225806
Q12852,10,0.009157509157509158,0.3225806451612903
Q12860,1,0.0009157509157509158,0.03225806451612903
Q12864,2,0.0018315018315018315,0.06451612903225806
Q12866,25,0.022893772893772892,0.8064516129032258
Q12879,12,0.01098901098901099,0.3870967741935484
Q12888,29,0.026556776556776556,0.9354838709677419
Q12904,3,0.0027472527472527475,0.0967741935483871
Q12906,3,0.0027472527472527475,0.0967741935483871
Q12913,2,0.0018315018315018315,0.06451612903225806
Q12918,3,0.0027472527472527475,0.0967741935483871
Q12923,4,0.003663003663003663,0.12903225806451613
Q12931,6,0.005494505494505495,0.1935483870967742
Q12933,11,0.010073260073260074,0.3548387096774194
Q12955,1,0.0009157509157509158,0.03225806451612903
Q12959,7,0.00641025641025641,0.22580645161290322
Q12962,14,0.01282051282051282,0.45161290322580644
Q12967,1,0.0009157509157509158,0.03225806451612903
Q12968,1,0.0009157509157509158,0.03225806451612903
Q12972,1,0.0009157509157509158,0.03225806451612903
Q12996,1,0.0009157509157509158,0.03225806451612903
Q13002,2,0.0018315018315018315,0.06451612903225806
Q13007,2,0.0018315018315018315,0.06451612903225806
Q13009,9,0.008241758241758242,0.2903225806451613
Q13011,1,0.0009157509157509158,0.03225806451612903
Q13018,1,0.0009157509157509158,0.03225806451612903
Q13029,1,0.0009157509157509158,0.03225806451612903
Q13033,2,0.0018315018315018315,0.06451612903225806
Q13043,7,0.00641025641025641,0.22580645161290322
Q13049,1,0.0009157509157509158,0.03225806451612903
Q13075,1,0.0009157509157509158,0.03225806451612903
Q13085,1,0.0009157509157509158,0.03225806451612903
Q13093,31,0.028388278388278388,1.0
Q13094,2,0.0018315018315018315,0.06451612903225806
Q13105,5,0.004578754578754579,0.16129032258064516
Q13107,1,0.0009157509157509158,0.03225806451612903
Q13114,1,0.0009157509157509158,0.03225806451612903
Q13126,18,0.016483516483516484,0.5806451612903226
Q13127,1,0.0009157509157509158,0.03225806451612903
Q13133,4,0.003663003663003663,0.12903225806451613
Q13136,1,0.0009157509157509158,0.03225806451612903
Q13137,6,0.005494505494505495,0.1935483870967742
Q13144,1,0.0009157509157509158,0.03225806451612903
Q13148,8,0.007326007326007326,0.25806451612903225
Q13153,32,0.029304029304029304,1.0
Q13155,6,0.005494505494505495,0.1935483870967742
Q13158,1,0.0009157509157509158,0.03225806451612903
Q13162,11,0.010073260073260074,0.3548387096774194
Q13163,2,0.0018315018315018315,0.06451612903225806
Q13164,9,0.008241758241758242,0.2903225806451613
Q13177,1,0.0009157509157509158,0.03225806451612903
Q13185,6,0.005494505494505495,0.1935483870967742
Q13188,7,0.00641025641025641,0.22580645161290322
Q13191,19,0.0173992673992674,0.6129032258064516
Q13202,1,0.0009157509157509158,0.03225806451612903
Q13206,1,0.0009157509157509158,0.03225806451612903
Q13224,2,0.0018315018315018315,0.06451612903225806
Q13231,18,0.016483516483516484,0.5806451612903226
Q13232,6,0.005494505494505495,0.1935483870967742
Q13233,1,0.0009157509157509158,0.03225806451612903
Q13237,5,0.004578754578754579,0.16129032258064516
Q13241,1,0.0009157509157509158,0.03225806451612903
Q13253,1,0.0009157509157509158,0.03225806451612903
Q13255,1,0.0009157509157509158,0.03225806451612903
Q13257,3,0.0027472527472527475,0.0967741935483871
Q13261,3,0.0027472527472527475,0.0967741935483871
Q13263,2,0.0018315018315018315,0.06451612903225806
Q13283,7,0.00641025641025641,0.22580645161290322
Q13285,2,0.0018315018315018315,0.06451612903225806
Q13291,4,0.003663003663003663,0.12903225806451613
Q13303,1,0.0009157509157509158,0.03225806451612903
Q13308,1,0.0009157509157509158,0.03225806451612903
Q13309,2,0.0018315018315018315,0.06451612903225806
Q13322,1,0.0009157509157509158,0.03225806451612903
Q13324,1,0.0009157509157509158,0.03225806451612903
Q13325,5,0.004578754578754579,0.16129032258064516
Q13330,4,0.003663003663003663,0.12903225806451613
Q13332,3,0.0027472527472527475,0.0967741935483871
Q13336,1,0.0009157509157509158,0.03225806451612903
Q13356,1,0.0009157509157509158,0.03225806451612903
Q13362,2,0.0018315018315018315,0.06451612903225806
Q13363,8,0.007326007326007326,0.25806451612903225
Q13370,1,0.0009157509157509158,0.03225806451612903
Q13387,1,0.0009157509157509158,0.03225806451612903
Q13393,1,0.0009157509157509158,0.03225806451612903
Q13395,1,0.0009157509157509158,0.03225806451612903
Q13404,1,0.0009157509157509158,0.03225806451612903
Q13416,1,0.0009157509157509158,0.03225806451612903
Q13418,8,0.007326007326007326,0.25806451612903225
Q13422,1,0.0009157509157509158,0.03225806451612903
Q13423,3,0.0027472527472527475,0.0967741935483871
Q13425,1,0.0009157509157509158,0.03225806451612903
Q13426,9,0.008241758241758242,0.2903225806451613
Q13427,3,0.0027472527472527475,0.0967741935483871
Q13432,6,0.005494505494505495,0.1935483870967742
Q13438,1,0.0009157509157509158,0.03225806451612903
Q13439,2,0.0018315018315018315,0.06451612903225806
Q13445,1,0.0009157509157509158,0.03225806451612903
Q13451,111,0.10164835164835165,1.0
Q13454,4,0.003663003663003663,0.12903225806451613
Q13459,2,0.0018315018315018315,0.06451612903225806
Q13464,5,0.004578754578754579,0.16129032258064516
Q13467,3,0.0027472527472527475,0.0967741935483871
Q13469,2,0.0018315018315018315,0.06451612903225806
Q13470,3,0.0027472527472527475,0.0967741935483871
Q13477,5,0.004578754578754579,0.16129032258064516
Q13480,1,0.0009157509157509158,0.03225806451612903
Q13485,4,0.003663003663003663,0.12903225806451613
Q13489,2,0.0018315018315018315,0.06451612903225806
Q13490,18,0.016483516483516484,0.5806451612903226
Q13501,9,0.008241758241758242,0.2903225806451613
Q13509,2,0.0018315018315018315,0.06451612903225806
Q13510,1,0.0009157509157509158,0.03225806451612903
Q13523,7,0.00641025641025641,0.22580645161290322
Q13526,96,0.08791208791208792,1.0
Q13541,15,0.013736263736263736,0.4838709677419355
Q13542,1,0.0009157509157509158,0.03225806451612903
Q13546,11,0.010073260073260074,0.3548387096774194
Q13554,1,0.0009157509157509158,0.03225806451612903
Q13555,2,0.0018315018315018315,0.06451612903225806
Q13557,6,0.005494505494505495,0.1935483870967742
Q13563,2,0.0018315018315018315,0.06451612903225806
Q13568,1,0.0009157509157509158,0.03225806451612903
Q13569,16,0.014652014652014652,0.5161290322580645
Q13572,4,0.003663003663003663,0.12903225806451613
Q13574,1,0.0009157509157509158,0.03225806451612903
Q13576,2,0.0018315018315018315,0.06451612903225806
Q13586,1,0.0009157509157509158,0.03225806451612903
Q13609,1,0.0009157509157509158,0.03225806451612903
Q13613,1,0.0009157509157509158,0.03225806451612903
Q13614,3,0.0027472527472527475,0.0967741935483871
Q13616,3,0.0027472527472527475,0.0967741935483871
Q13618,2,0.0018315018315018315,0.06451612903225806
Q13625,5,0.004578754578754579,0.16129032258064516
Q13627,52,0.047619047619047616,1.0
Q13630,1,0.0009157509157509158,0.03225806451612903
Q13635,4,0.003663003663003663,0.12903225806451613
Q13637,2,0.0018315018315018315,0.06451612903225806
Q13641,3,0.0027472527472527475,0.0967741935483871
Q13686,2,0.0018315018315018315,0.06451612903225806
Q13698,2,0.0018315018315018315,0.06451612903225806
Q13705,3,0.0027472527472527475,0.0967741935483871
Q13740,1,0.0009157509157509158,0.03225806451612903
Q13765,3,0.0027472527472527475,0.0967741935483871
Q13772,1,0.0009157509157509158,0.03225806451612903
Q13794,1,0.0009157509157509158,0.03225806451612903
Q13813,7,0.00641025641025641,0.22580645161290322
Q13822,3,0.0027472527472527475,0.0967741935483871
Q13825,3,0.0027472527472527475,0.0967741935483871
Q13838,4,0.003663003663003663,0.12903225806451613
Q13867,1,0.0009157509157509158,0.03225806451612903
Q13873,5,0.004578754578754579,0.16129032258064516
Q13882,7,0.00641025641025641,0.22580645161290322
Q13884,2,0.0018315018315018315,0.06451612903225806
Q13885,2,0.0018315018315018315,0.06451612903225806
Q13905,1,0.0009157509157509158,0.03225806451612903
Q13907,4,0.003663003663003663,0.12903225806451613
Q13936,14,0.01282051282051282,0.45161290322580644
Q13946,4,0.003663003663003663,0.12903225806451613
Q13952,8,0.007326007326007326,0.25806451612903225
Q13976,17,0.015567765567765568,0.5483870967741935
Q14002,1,0.0009157509157509158,0.03225806451612903
Q14004,2,0.0018315018315018315,0.06451612903225806
Q14005,1,0.0009157509157509158,0.03225806451612903
Q14008,2,0.0018315018315018315,0.06451612903225806
Q14011,1,0.0009157509157509158,0.03225806451612903
Q14012,2,0.0018315018315018315,0.06451612903225806
Q14019,3,0.0027472527472527475,0.0967741935483871
Q14050,4,0.003663003663003663,0.12903225806451613
Q14055,4,0.003663003663003663,0.12903225806451613
Q14103,1,0.0009157509157509158,0.03225806451612903
Q14114,1,0.0009157509157509158,0.03225806451612903
Q14116,8,0.007326007326007326,0.25806451612903225
Q14118,7,0.00641025641025641,0.22580645161290322
Q14135,1,0.0009157509157509158,0.03225806451612903
Q14141,1,0.0009157509157509158,0.03225806451612903
Q14142,1,0.0009157509157509158,0.03225806451612903
Q14145,74,0.06776556776556776,1.0
Q14149,6,0.005494505494505495,0.1935483870967742
Q14155,1,0.0009157509157509158,0.03225806451612903
Q14160,21,0.019230769230769232,0.6774193548387096
Q14165,4,0.003663003663003663,0.12903225806451613
Q14183,1,0.0009157509157509158,0.03225806451612903
Q14185,1,0.0009157509157509158,0.03225806451612903
Q14186,1,0.0009157509157509158,0.03225806451612903
Q14191,17,0.015567765567765568,0.5483870967741935
Q14195,2,0.0018315018315018315,0.06451612903225806
Q14203,7,0.00641025641025641,0.22580645161290322
Q14204,1,0.0009157509157509158,0.03225806451612903
Q14209,1,0.0009157509157509158,0.03225806451612903
Q14240,1,0.0009157509157509158,0.03225806451612903
Q14242,1,0.0009157509157509158,0.03225806451612903
Q14247,1,0.0009157509157509158,0.03225806451612903
Q14258,4,0.003663003663003663,0.12903225806451613
Q14289,15,0.013736263736263736,0.4838709677419355
Q14315,5,0.004578754578754579,0.16129032258064516
Q14318,3,0.0027472527472527475,0.0967741935483871
Q14332,1,0.0009157509157509158,0.03225806451612903
Q14353,1,0.0009157509157509158,0.03225806451612903
Q14376,7,0.00641025641025641,0.22580645161290322
Q14393,2,0.0018315018315018315,0.06451612903225806
Q14397,14,0.01282051282051282,0.45161290322580644
Q14416,3,0.0027472527472527475,0.0967741935483871
Q14432,4,0.003663003663003663,0.12903225806451613
Q14444,4,0.003663003663003663,0.12903225806451613
Q14449,2,0.0018315018315018315,0.06451612903225806
Q14451,8,0.007326007326007326,0.25806451612903225
Q14457,14,0.01282051282051282,0.45161290322580644
Q14493,1,0.0009157509157509158,0.03225806451612903
Q14498,4,0.003663003663003663,0.12903225806451613
Q14515,1,0.0009157509157509158,0.03225806451612903
Q14524,3,0.0027472527472527475,0.0967741935483871
Q14527,5,0.004578754578754579,0.16129032258064516
Q14534,2,0.0018315018315018315,0.06451612903225806
Q14554,1,0.0009157509157509158,0.03225806451612903
Q14562,2,0.0018315018315018315,0.06451612903225806
Q14565,1,0.0009157509157509158,0.03225806451612903
Q14596,2,0.0018315018315018315,0.06451612903225806
Q14623,6,0.005494505494505495,0.1935483870967742
Q14653,14,0.01282051282051282,0.45161290322580644
Q14657,1,0.0009157509157509158,0.03225806451612903
Q14669,2,0.0018315018315018315,0.06451612903225806
Q14671,8,0.007326007326007326,0.25806451612903225
Q14676,9,0.008241758241758242,0.2903225806451613
Q14677,3,0.0027472527472527475,0.0967741935483871
Q14678,2,0.0018315018315018315,0.06451612903225806
Q14679,1,0.0009157509157509158,0.03225806451612903
Q14680,21,0.019230769230769232,0.6774193548387096
Q14683,11,0.010073260073260074,0.3548387096774194
Q14691,2,0.0018315018315018315,0.06451612903225806
Q14694,1,0.0009157509157509158,0.03225806451612903
Q14721,1,0.0009157509157509158,0.03225806451612903
Q14728,1,0.0009157509157509158,0.03225806451612903
Q14781,2,0.0018315018315018315,0.06451612903225806
Q14790,16,0.014652014652014652,0.5161290322580645
Q14807,1,0.0009157509157509158,0.03225806451612903
Q14831,1,0.0009157509157509158,0.03225806451612903
Q14832,2,0.0018315018315018315,0.06451612903225806
Q14847,1,0.0009157509157509158,0.03225806451612903
Q14849,4,0.003663003663003663,0.12903225806451613
Q14896,2,0.0018315018315018315,0.06451612903225806
Q14914,2,0.0018315018315018315,0.06451612903225806
Q14974,4,0.003663003663003663,0.12903225806451613
Q14980,3,0.0027472527472527475,0.0967741935483871
Q14995,5,0.004578754578754579,0.16129032258064516
Q149N8,1,0.0009157509157509158,0.03225806451612903
Q14BN4,3,0.0027472527472527475,0.0967741935483871
Q14CM0,4,0.003663003663003663,0.12903225806451613
Q15004,1,0.0009157509157509158,0.03225806451612903
Q15006,1,0.0009157509157509158,0.03225806451612903
Q15013,1,0.0009157509157509158,0.03225806451612903
Q15019,2,0.0018315018315018315,0.06451612903225806
Q15020,2,0.0018315018315018315,0.06451612903225806
Q15025,6,0.005494505494505495,0.1935483870967742
Q15027,4,0.003663003663003663,0.12903225806451613
Q15036,2,0.0018315018315018315,0.06451612903225806
Q15046,6,0.005494505494505495,0.1935483870967742
Q15047,24,0.02197802197802198,0.7741935483870968
Q15057,1,0.0009157509157509158,0.03225806451612903
Q15059,22,0.020146520146520148,0.7096774193548387
Q15063,1,0.0009157509157509158,0.03225806451612903
Q15075,2,0.0018315018315018315,0.06451612903225806
Q15078,5,0.004578754578754579,0.16129032258064516
Q15080,4,0.003663003663003663,0.12903225806451613
Q15084,4,0.003663003663003663,0.12903225806451613
Q15109,15,0.013736263736263736,0.4838709677419355
Q15113,1,0.0009157509157509158,0.03225806451612903
Q15116,15,0.013736263736263736,0.4838709677419355
Q15118,5,0.004578754578754579,0.16129032258064516
Q15119,30,0.027472527472527472,0.967741935483871
Q15120,2,0.0018315018315018315,0.06451612903225806
Q15121,1,0.0009157509157509158,0.03225806451612903
Q15126,1,0.0009157509157509158,0.03225806451612903
Q15149,7,0.00641025641025641,0.22580645161290322
Q15154,3,0.0027472527472527475,0.0967741935483871
Q15181,2,0.0018315018315018315,0.06451612903225806
Q15185,1,0.0009157509157509158,0.03225806451612903
Q15208,1,0.0009157509157509158,0.03225806451612903
Q15223,1,0.0009157509157509158,0.03225806451612903
Q15233,3,0.0027472527472527475,0.0967741935483871
Q15256,1,0.0009157509157509158,0.03225806451612903
Q15257,5,0.004578754578754579,0.16129032258064516
Q15262,1,0.0009157509157509158,0.03225806451612903
Q15274,1,0.0009157509157509158,0.03225806451612903
Q15276,4,0.003663003663003663,0.12903225806451613
Q15286,4,0.003663003663003663,0.12903225806451613
Q15287,1,0.0009157509157509158,0.03225806451612903
Q15291,6,0.005494505494505495,0.1935483870967742
Q15303,3,0.0027472527472527475,0.0967741935483871
Q15306,4,0.003663003663003663,0.12903225806451613
Q15311,2,0.0018315018315018315,0.06451612903225806
Q15326,2,0.0018315018315018315,0.06451612903225806
Q15363,1,0.0009157509157509158,0.03225806451612903
Q15365,2,0.0018315018315018315,0.06451612903225806
Q15366,3,0.0027472527472527475,0.0967741935483871
Q15369,58,0.05311355311355311,1.0
Q15370,59,0.05402930402930403,1.0
Q15375,4,0.003663003663003663,0.12903225806451613
Q15382,7,0.00641025641025641,0.22580645161290322
Q15388,1,0.0009157509157509158,0.03225806451612903
Q15389,4,0.003663003663003663,0.12903225806451613
Q15393,1,0.0009157509157509158,0.03225806451612903
Q15397,1,0.0009157509157509158,0.03225806451612903
Q15399,4,0.003663003663003663,0.12903225806451613
Q15404,3,0.0027472527472527475,0.0967741935483871
Q15413,1,0.0009157509157509158,0.03225806451612903
Q15418,17,0.015567765567765568,0.5483870967741935
Q15431,5,0.004578754578754579,0.16129032258064516
Q15436,3,0.0027472527472527475,0.0967741935483871
